"iso","scope","quintile","gender","year_survey","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access"
"BRA","urban","4","male",2019,208494900,0.103081616517233,1359.18538156069,1800,5089.47054068331,19898,0.942,0.00478,NA,0.947,0.963,0.947,0.0532,0.00024,NA,0.878,0.962,0.947,1,0.862,0.00413,NA,NA,0.999,0.749,0.19,0,0.0434,0.749,0.19,0,0.0432,0.939,0.983,0.938,0.982,0.0174,0.0608,0.0184,9.8e-05
"BRA","urban","1","male",2019,208494900,0.0573040375719201,214.616997605645,359.6,1125.24863629167,4996,0.856,0.0209,NA,0.876,0.899,0.876,0.124,0.00188,NA,0.715,0.887,0.878,1,0.688,0.0138,NA,NA,0.973,0.507,0.301,0,0.133,0.505,0.296,0,0.124,0.809,0.942,0.801,0.925,0.0583,0.191,0.0748,0.00496
"BRA","rural","total","all",2019,208494900,0.149978924443157,557.785166598578,40000,2207.55144003882,101996,0.308,0.0281,NA,0.336,0.415,0.336,0.664,0.0461,NA,0.31,0.369,0.382,1,0.23,0.0169,NA,NA,0.858,0.0487,0.48,0,0.328,0.0484,0.467,0,0.282,0.529,0.856,0.515,0.797,0.144,0.471,0.203,0.0417
"BRA","rural","1","female",2019,208494900,0.021733768792244,171.559005227288,359.6,921.344411687344,3742,0.363,0.0493,NA,0.412,0.485,0.412,0.588,0.0524,NA,0.328,0.425,0.465,1,0.251,0.028,NA,NA,0.776,0.0483,0.44,0,0.323,0.0481,0.416,0,0.257,0.489,0.812,0.464,0.721,0.188,0.511,0.279,0.0732
"BRA","rural","2","female",2019,208494900,0.0107768606446218,496.033504434084,666,2205.61189336618,5796,0.372,0.0311,NA,0.404,0.488,0.404,0.596,0.0473,NA,0.351,0.436,0.451,1,0.273,0.0173,NA,NA,0.898,0.0553,0.504,0,0.33,0.0546,0.488,0,0.291,0.559,0.889,0.543,0.833,0.111,0.441,0.167,0.0246
"BRA","rural","5","all",2019,208494900,0.00789366304424721,3037.36465995228,40000,8657.71390927919,101996,0.279,0.0111,NA,0.29,0.384,0.29,0.71,0.0103,NA,0.341,0.368,0.3,1,0.249,0.00816,NA,NA,0.97,0.0759,0.612,0,0.258,0.0759,0.607,0,0.249,0.688,0.945,0.683,0.932,0.0547,0.312,0.0685,0.0108
"BRA","country","3","male",2019,208494900,0.106463735209483,848.149681525749,1024.33333333333,3382.74179755239,10800,0.818,0.00976,NA,0.828,0.857,0.828,0.172,0.00623,NA,0.751,0.848,0.834,1,0.721,0.00745,NA,NA,0.986,0.579,0.279,0,0.108,0.578,0.277,0,0.104,0.858,0.966,0.855,0.959,0.0345,0.142,0.041,0.00413
"BRA","country","4","male",2019,208494900,0.113185562817647,1356.09874241331,1800,5041.659529319,19898,0.875,0.00555,NA,0.88,0.903,0.88,0.12,0.00214,NA,0.821,0.899,0.882,1,0.798,0.00454,NA,NA,0.995,0.679,0.228,0,0.0703,0.679,0.227,0,0.0689,0.907,0.978,0.906,0.975,0.0225,0.0928,0.0247,0.00111
"BRA","country","5","male",2019,208494900,0.120823594724497,4068.52838855879,116625,13205.7137363478,325000,0.916,0.00514,NA,0.921,0.944,0.921,0.0786,0.000455,NA,0.894,0.942,0.922,1,0.871,0.00368,NA,NA,0.998,0.779,0.173,0,0.0382,0.779,0.173,0,0.0378,0.952,0.99,0.952,0.989,0.00967,0.0479,0.0107,0.000685
"BRA","country","total","male",2019,208494900,0.527171384945567,1317.38835266338,116625,4795.04892205426,325000,0.806,0.0118,NA,0.818,0.848,0.818,0.182,0.00876,NA,0.746,0.839,0.827,1,0.715,0.00842,NA,NA,0.97,0.58,0.263,0,0.111,0.579,0.26,0,0.101,0.843,0.954,0.839,0.94,0.0464,0.157,0.06,0.00802
"BRA","rural","1","all",2019,208494900,0.0589847524570451,174.70835995752,359.6,931.685224182792,3742,0.302,0.0438,NA,0.346,0.418,0.346,0.654,0.0635,NA,0.289,0.362,0.41,1,0.21,0.0261,NA,NA,0.754,0.0348,0.408,0,0.344,0.0343,0.387,0,0.269,0.443,0.787,0.421,0.689,0.213,0.557,0.311,0.0734
"BRA","rural","2","all",2019,208494900,0.0321712485794172,497.584612146519,666,2253.8580707869,6520,0.321,0.0207,NA,0.342,0.423,0.342,0.658,0.0448,NA,0.313,0.374,0.387,1,0.237,0.0122,NA,NA,0.899,0.0496,0.492,0,0.335,0.0494,0.48,0,0.298,0.541,0.876,0.529,0.827,0.124,0.459,0.173,0.0249
"BRA","rural","3","all",2019,208494900,0.0227791223474056,847.841156617073,1024.5,3170.28868598599,8480,0.32,0.0179,NA,0.338,0.423,0.338,0.662,0.0368,NA,0.329,0.379,0.374,1,0.245,0.0106,NA,NA,0.936,0.0641,0.525,0,0.32,0.0641,0.518,0,0.299,0.589,0.909,0.582,0.881,0.0911,0.411,0.119,0.0215
"BRA","rural","4","all",2019,208494900,0.0144397881080198,1320.18082904769,1800,4557.93164145339,12402,0.297,0.0116,NA,0.309,0.391,0.309,0.691,0.0187,NA,0.332,0.365,0.327,1,0.251,0.00792,NA,NA,0.969,0.0586,0.577,0,0.301,0.0586,0.576,0,0.288,0.636,0.937,0.634,0.922,0.0632,0.364,0.0783,0.00939
"BRA","urban","2","all",2019,208494900,0.167828751420583,509.674357885084,666,2371.30393293039,8623,0.899,0.0116,NA,0.91,0.935,0.91,0.0895,0.000409,NA,0.792,0.93,0.911,1,0.768,0.00921,NA,NA,0.993,0.618,0.266,0,0.0798,0.616,0.264,0,0.0776,0.884,0.963,0.88,0.958,0.0367,0.116,0.0421,0.000949
"BRA","urban","3","all",2019,208494900,0.177220877652594,846.243537886586,1024.33333333333,3444.19416224888,12832,0.924,0.0083,NA,0.933,0.952,0.933,0.0673,0.000385,NA,0.839,0.949,0.933,1,0.821,0.00627,NA,NA,0.996,0.695,0.222,0,0.0583,0.695,0.221,0,0.0573,0.918,0.976,0.916,0.973,0.0238,0.0821,0.0267,0.000313
"BRA","urban","4","all",2019,208494900,0.18556021189198,1352.23577069175,1800,5052.45013260954,19898,0.942,0.00604,NA,0.948,0.964,0.948,0.0517,0.000222,NA,0.88,0.963,0.949,1,0.863,0.00541,NA,NA,0.999,0.753,0.187,0,0.0409,0.753,0.186,0,0.0407,0.94,0.981,0.939,0.98,0.0191,0.06,0.0201,0.000136
"BRA","urban","5","all",2019,208494900,0.192106336955753,3959.78411877686,116625,12586.3730622074,325000,0.956,0.00425,NA,0.961,0.977,0.961,0.0395,0.000139,NA,0.925,0.976,0.961,1,0.908,0.00329,NA,NA,0.999,0.821,0.147,0,0.0243,0.821,0.147,0,0.0242,0.968,0.993,0.968,0.992,0.00722,0.0315,0.00763,0.000135
"BRA","rural","3","female",2019,208494900,0.00703595433270822,846.479837700856,1024.5,3116.471350453,7800,0.392,0.0175,NA,0.409,0.495,0.409,0.591,0.0381,NA,0.377,0.445,0.447,1,0.291,0.0106,NA,NA,0.939,0.0846,0.539,0,0.296,0.0845,0.53,0,0.275,0.624,0.92,0.614,0.889,0.0802,0.376,0.111,0.0169
"BRA","urban","2","female",2019,208494900,0.0931086846562084,508.365134879359,666,2409.68417514665,7292,0.908,0.0107,NA,0.919,0.941,0.919,0.081,0.000353,NA,0.797,0.936,0.919,1,0.774,0.0082,NA,NA,0.993,0.632,0.257,0,0.0737,0.63,0.255,0,0.0715,0.888,0.962,0.885,0.957,0.038,0.112,0.0434,0.00114
"BRA","urban","3","female",2019,208494900,0.0876858283581662,844.351035420119,1024,3473.11687227317,12832,0.926,0.00849,NA,0.935,0.954,0.935,0.0653,0.000415,NA,0.84,0.951,0.935,1,0.823,0.00571,NA,NA,0.996,0.709,0.213,0,0.0525,0.709,0.211,0,0.0515,0.922,0.975,0.92,0.972,0.0252,0.0778,0.0285,0.000309
"BRA","urban","4","female",2019,208494900,0.0835726141723947,1343.75483319053,1800,5007.27238480984,17220,0.943,0.00753,NA,0.95,0.966,0.95,0.0499,2e-04,NA,0.882,0.964,0.95,1,0.865,0.00692,NA,NA,0.999,0.759,0.182,0,0.0378,0.758,0.182,0,0.0377,0.941,0.979,0.94,0.978,0.0211,0.059,0.0221,0.000181
"BRA","country","1","all",2019,208494900,0.2,198.767984397564,359.6,1052.39329156724,4996,0.705,0.0269,NA,0.732,0.769,0.732,0.268,0.019,NA,0.603,0.743,0.751,1,0.562,0.017,NA,NA,0.912,0.387,0.332,0,0.177,0.386,0.322,0,0.15,0.719,0.896,0.708,0.858,0.104,0.281,0.142,0.0243
"BRA","country","2","all",2019,208494900,0.2,507.729646807997,666,2352.41203280218,8623,0.805,0.0131,NA,0.818,0.852,0.818,0.182,0.00764,NA,0.714,0.839,0.826,1,0.681,0.00969,NA,NA,0.977,0.525,0.303,0,0.121,0.524,0.299,0,0.113,0.828,0.949,0.823,0.937,0.0509,0.172,0.0634,0.00485
"BRA","country","3","all",2019,208494900,0.2,846.425499649217,1024.5,3412.9975304718,12832,0.849,0.0095,NA,0.859,0.886,0.859,0.141,0.00492,NA,0.775,0.878,0.863,1,0.749,0.00681,NA,NA,0.989,0.617,0.26,0,0.0909,0.616,0.258,0,0.0874,0.877,0.968,0.874,0.962,0.0322,0.123,0.0382,0.00295
"BRA","country","4","all",2019,208494900,0.2,1349.92143786597,1800,5016.74642147058,19898,0.892,0.00648,NA,0.898,0.919,0.898,0.102,0.00167,NA,0.837,0.916,0.9,1,0.815,0.00561,NA,NA,0.996,0.699,0.217,0,0.0613,0.699,0.217,0,0.0601,0.916,0.977,0.915,0.975,0.0226,0.0839,0.0247,0.000862
"BRA","country","5","all",2019,208494900,0.2,3925.7371738153,116625,12431.3155043629,325000,0.927,0.00454,NA,0.932,0.951,0.932,0.0681,0.000571,NA,0.9,0.95,0.933,1,0.88,0.0035,NA,NA,0.998,0.79,0.167,0,0.0343,0.789,0.167,0,0.0338,0.957,0.991,0.956,0.99,0.00924,0.0435,0.0102,0.000588
"BRA","country","total","all",2019,208494900,1,1176.86224428222,116625,4319.16259971699,325000,0.835,0.0122,NA,0.847,0.875,0.847,0.153,0.00681,NA,0.765,0.867,0.854,1,0.737,0.00856,NA,NA,0.974,0.602,0.256,0,0.0974,0.602,0.253,0,0.0893,0.859,0.956,0.855,0.944,0.044,0.141,0.056,0.00677
"BRA","country","1","female",2019,208494900,0.10874165320634,198.508966061105,359.6,1055.49260402111,4157,0.772,0.0255,NA,0.797,0.83,0.797,0.203,0.011,NA,0.657,0.81,0.808,1,0.62,0.016,NA,NA,0.937,0.444,0.328,0,0.141,0.443,0.32,0,0.123,0.772,0.913,0.762,0.885,0.0868,0.228,0.115,0.018
"BRA","country","2","female",2019,208494900,0.10388554530083,507.085878343285,666,2388.5141602441,7292,0.851,0.0129,NA,0.864,0.892,0.864,0.136,0.00539,NA,0.749,0.883,0.869,1,0.72,0.00917,NA,NA,0.983,0.57,0.283,0,0.101,0.569,0.28,0,0.095,0.853,0.954,0.848,0.943,0.0458,0.147,0.0566,0.00365
"BRA","country","3","female",2019,208494900,0.0947217826908744,844.509163310084,1024.5,3446.62516642468,12832,0.883,0.00923,NA,0.892,0.917,0.892,0.108,0.00349,NA,0.803,0.911,0.895,1,0.78,0.00611,NA,NA,0.991,0.658,0.24,0,0.0724,0.658,0.237,0,0.0697,0.898,0.97,0.895,0.965,0.0297,0.102,0.0352,0.00166
"BRA","country","5","female",2019,208494900,0.0799846241346743,3707.44921413532,105333.333333333,11269.3459897643,316000,0.943,0.0037,NA,0.947,0.962,0.947,0.0534,0.000734,NA,0.908,0.961,0.947,1,0.893,0.00325,NA,NA,0.998,0.804,0.158,0,0.0287,0.804,0.158,0,0.0283,0.963,0.991,0.962,0.99,0.00865,0.0374,0.00959,0.000454
"BRA","country","total","female",2019,208494900,0.483384511657392,1026.54675003168,105333.333333333,3810.56077470841,316000,0.866,0.0125,NA,0.879,0.903,0.879,0.121,0.00471,NA,0.786,0.897,0.883,1,0.76,0.00872,NA,NA,0.979,0.627,0.249,0,0.0828,0.626,0.246,0,0.0765,0.876,0.959,0.872,0.948,0.0414,0.124,0.0518,0.00543
"BRA","country","1","male",2019,208494900,0.0950681120111866,199.076625558694,359.6,1048.70021173533,4996,0.624,0.0286,NA,0.653,0.695,0.653,0.347,0.0287,NA,0.538,0.661,0.681,1,0.49,0.0182,NA,NA,0.882,0.319,0.336,0,0.221,0.317,0.325,0,0.184,0.654,0.875,0.642,0.825,0.125,0.346,0.175,0.0319
"BRA","country","2","male",2019,208494900,0.09882285696059,508.425465540085,666,2313.39095935842,8623,0.755,0.0133,NA,0.768,0.808,0.768,0.232,0.0101,NA,0.676,0.791,0.778,1,0.639,0.0103,NA,NA,0.972,0.476,0.324,0,0.143,0.475,0.32,0,0.134,0.8,0.944,0.796,0.929,0.0564,0.2,0.0707,0.00617
"BRA","rural","total","female",2019,208494900,0.0513387615606184,499.804703156896,32832.6666666667,2000.64742811262,98498,0.37,0.0341,NA,0.404,0.483,0.404,0.596,0.0438,NA,0.35,0.432,0.447,1,0.27,0.0198,NA,NA,0.86,0.0613,0.495,0,0.312,0.061,0.478,0,0.267,0.556,0.868,0.539,0.806,0.132,0.444,0.194,0.0429
"BRA","rural","1","male",2019,208494900,0.0377640744392665,176.545824121354,359.6,937.718483060526,3724,0.266,0.0406,NA,0.307,0.379,0.307,0.693,0.0701,NA,0.266,0.325,0.377,1,0.185,0.0251,NA,NA,0.742,0.0269,0.389,0,0.357,0.0261,0.369,0,0.276,0.416,0.773,0.395,0.671,0.227,0.584,0.329,0.0735
"BRA","rural","2","male",2019,208494900,0.0216302075652826,498.365941891154,666,2278.16081467858,6520,0.295,0.0153,NA,0.31,0.389,0.31,0.69,0.0435,NA,0.293,0.343,0.354,1,0.219,0.00955,NA,NA,0.9,0.0467,0.485,0,0.337,0.0467,0.476,0,0.302,0.532,0.869,0.522,0.824,0.131,0.468,0.176,0.0251
"BRA","rural","3","male",2019,208494900,0.0157992195417466,848.449558796216,1024,3194.34079003295,8480,0.287,0.0181,NA,0.305,0.39,0.305,0.695,0.0362,NA,0.307,0.35,0.341,1,0.224,0.0106,NA,NA,0.934,0.0547,0.519,0,0.33,0.0547,0.513,0,0.31,0.574,0.904,0.567,0.878,0.0961,0.426,0.122,0.0236
"BRA","rural","4","male",2019,208494900,0.0101039463004141,1324.74609613716,1800,4556.01749089541,12402,0.262,0.0126,NA,0.274,0.357,0.274,0.726,0.0195,NA,0.304,0.331,0.294,1,0.224,0.00822,NA,NA,0.968,0.0487,0.568,0,0.315,0.0487,0.567,0,0.302,0.617,0.932,0.616,0.918,0.0683,0.383,0.0823,0.0104
"BRA","rural","5","male",2019,208494900,0.00579020802898059,3101.13654908607,40000,9144.16459994807,101996,0.261,0.00899,NA,0.27,0.366,0.27,0.73,0.00594,NA,0.334,0.355,0.276,1,0.241,0.00593,NA,NA,0.973,0.0707,0.62,0,0.258,0.0707,0.617,0,0.25,0.691,0.948,0.687,0.937,0.0518,0.309,0.063,0.00996
"BRA","rural","total","male",2019,208494900,0.0996813570605059,587.916057929629,40000,2315.23775587412,101996,0.276,0.025,NA,0.301,0.38,0.301,0.699,0.0472,NA,0.289,0.337,0.348,1,0.209,0.0155,NA,NA,0.857,0.0422,0.472,0,0.336,0.0419,0.461,0,0.29,0.514,0.85,0.503,0.792,0.15,0.486,0.208,0.0411
"BRA","urban","1","all",2019,208494900,0.141015247542955,208.831796762061,359.6,1102.88382786241,4996,0.864,0.0202,NA,0.884,0.907,0.884,0.116,0.00141,NA,0.728,0.896,0.885,1,0.7,0.0134,NA,NA,0.974,0.526,0.301,0,0.111,0.525,0.296,0,0.104,0.828,0.939,0.821,0.925,0.061,0.172,0.0754,0.00487
"BRA","rural","5","female",2019,208494900,0.00214230200901483,2850.73218565097,32832.6666666667,7351.75726259638,98498,0.324,0.0164,NA,0.34,0.428,0.34,0.66,0.0212,NA,0.359,0.402,0.362,1,0.269,0.0138,NA,NA,0.963,0.0892,0.591,0,0.258,0.0892,0.581,0,0.247,0.68,0.938,0.671,0.918,0.062,0.32,0.0822,0.0128
"BRA","urban","total","all",2019,208494900,0.850021075556843,1286.29597776851,116625,4691.73826834172,325000,0.92,0.00958,NA,0.93,0.949,0.93,0.0704,0.000474,NA,0.839,0.946,0.93,1,0.818,0.00721,NA,NA,0.993,0.692,0.22,0,0.0602,0.691,0.218,0,0.0582,0.912,0.972,0.909,0.968,0.0279,0.0881,0.0323,0.00113
"BRA","rural","4","female",2019,208494900,0.00439920305196005,1309.76122532082,1800,4562.30043081376,12200,0.379,0.00931,NA,0.388,0.471,0.388,0.612,0.0169,NA,0.396,0.446,0.405,1,0.314,0.0072,NA,NA,0.971,0.0815,0.598,0,0.269,0.0815,0.595,0,0.254,0.679,0.948,0.677,0.931,0.0515,0.321,0.069,0.00714
"BRA","urban","1","female",2019,208494900,0.0870078844140964,205.240818256644,359.6,1089.00158789898,4157,0.869,0.0198,NA,0.889,0.912,0.889,0.111,0.00112,NA,0.735,0.902,0.89,1,0.708,0.0132,NA,NA,0.975,0.538,0.302,0,0.0977,0.537,0.297,0,0.0909,0.84,0.937,0.833,0.924,0.0626,0.16,0.0758,0.00482
"BRA","country","4","female",2019,208494900,0.0879718172243548,1342.05491623751,1800,4985.02069057617,17220,0.913,0.00762,NA,0.92,0.94,0.92,0.0797,0.00108,NA,0.857,0.937,0.921,1,0.836,0.00694,NA,NA,0.997,0.723,0.204,0,0.0501,0.723,0.204,0,0.0492,0.927,0.977,0.926,0.975,0.0227,0.0728,0.0246,0.000549
"CHL","rural","1","female",2020,19458310,0.0140391483225257,59665.3510370334,97930.5,272894.467823635,693096,0.486,0.0664,0.0817,0.634,0.553,0.553,0.357,0.0817,NA,NA,NA,0.634,0.909,NA,NA,NA,1,NA,0.28,0.432,0.00296,0.204,NA,NA,NA,NA,0.716,0.916,NA,NA,0.0836,0.284,NA,0.0836
"CHL","country","4","male",2020,19458310,0.11794862524419,308530.056744274,417500,1285896.72410775,4083333,0.921,0.0261,0.0051,0.952,0.947,0.947,0.0429,0.0051,NA,NA,NA,0.952,0.99,NA,NA,NA,1,NA,0.9,0.0757,8.64e-05,0.0142,NA,NA,NA,NA,0.975,0.989,NA,NA,0.0106,0.0246,NA,0.0105
"CHL","country","5","male",2020,19458310,0.135880668647988,930238.546866033,225200000,3473684.30945274,225200000,0.942,0.0243,0.0037,0.97,0.966,0.966,0.0289,0.0037,NA,NA,NA,0.97,0.995,NA,NA,NA,1,NA,0.941,0.0482,0.000375,0.00458,NA,NA,NA,NA,0.989,0.993,NA,NA,0.00664,0.0108,NA,0.00664
"CHL","rural","total","all",2020,19458310,0.116685610285694,205759.51624383,225200000,852254.146457535,225200000,0.538,0.0266,0.0644,0.629,0.564,0.564,0.355,0.0644,NA,NA,NA,0.629,0.919,NA,NA,NA,1,NA,0.266,0.521,0.00346,0.144,NA,NA,NA,NA,0.791,0.932,NA,NA,0.0685,0.209,NA,0.0684
"CHL","rural","2","all",2020,19458310,0.0288051523034845,126951.150913336,158527,590664.684362971,1611471,0.546,0.0171,0.0789,0.642,0.563,0.563,0.351,0.0789,NA,NA,NA,0.642,0.915,NA,NA,NA,1,NA,0.25,0.537,0.00281,0.147,NA,NA,NA,NA,0.79,0.935,NA,NA,0.0654,0.21,NA,0.0654
"CHL","rural","3","all",2020,19458310,0.0234176973974246,194723.934476696,236945,860184.58120737,2449315,0.568,0.0207,0.0623,0.651,0.589,0.589,0.34,0.0623,NA,NA,NA,0.651,0.929,NA,NA,NA,1,NA,0.266,0.538,0.00321,0.133,NA,NA,NA,NA,0.807,0.937,NA,NA,0.0629,0.193,NA,0.0624
"CHL","country","total","male",2020,19458310,0.542521145934717,337438.68432163,225200000,1362690.9158321,225200000,0.904,0.0252,0.00994,0.939,0.929,0.929,0.0572,0.00994,NA,NA,NA,0.939,0.986,NA,NA,NA,1,NA,0.875,0.0879,0.000783,0.0223,NA,NA,NA,NA,0.964,0.985,NA,NA,0.0148,0.0363,NA,0.0146
"CHL","rural","1","all",2020,19458310,0.0317219150172708,58900.6309967777,97930.5,283570.846938429,867738,0.477,0.0415,0.0737,0.592,0.518,0.518,0.388,0.0737,NA,NA,NA,0.592,0.906,NA,NA,NA,1,NA,0.251,0.452,0.00522,0.207,NA,NA,NA,NA,0.708,0.91,NA,NA,0.0902,0.292,NA,0.0902
"CHL","rural","total","male",2020,19458310,0.0727761399161311,224112.003246671,225200000,942894.546987025,225200000,0.531,0.0212,0.0625,0.614,0.552,0.552,0.363,0.0625,NA,NA,NA,0.614,0.915,NA,NA,NA,1,NA,0.252,0.543,0.00401,0.137,NA,NA,NA,NA,0.799,0.932,NA,NA,0.0677,0.201,NA,0.0675
"CHL","urban","1","all",2020,19458310,0.168278084982729,57933.9134294427,97939.75,287703.762468124,1131915,0.943,0.0369,0.00412,0.984,0.98,0.98,0.0163,0.00412,NA,NA,NA,0.984,0.996,NA,NA,NA,1,NA,0.954,0.0236,0.00024,0.00756,NA,NA,NA,NA,0.978,0.985,NA,NA,0.0149,0.0222,NA,0.0147
"CHL","rural","4","all",2020,19458310,0.0180927777939761,302417.500277663,416990.25,1200286.02028917,2869000,0.583,0.0257,0.0472,0.656,0.609,0.609,0.315,0.0472,NA,NA,NA,0.656,0.923,NA,NA,NA,1,NA,0.3,0.549,0.00122,0.0945,NA,NA,NA,NA,0.85,0.943,NA,NA,0.0569,0.15,NA,0.0569
"CHL","rural","5","all",2020,19458310,0.0112237696775901,854129.679209342,225200000,3141419.85151767,225200000,0.545,0.0238,0.032,0.601,0.569,0.569,0.369,0.032,NA,NA,NA,0.601,0.938,NA,NA,NA,1,NA,0.297,0.597,0.00443,0.0602,NA,NA,NA,NA,0.898,0.954,NA,NA,0.046,0.102,NA,0.046
"CHL","country","1","all",2020,19458310,0.2,58087.2440920262,97939.75,287048.242492091,1131915,0.869,0.0377,0.0151,0.922,0.907,0.907,0.0751,0.0151,NA,NA,NA,0.922,0.982,NA,NA,NA,1,NA,0.843,0.0915,0.00103,0.0392,NA,NA,NA,NA,0.935,0.973,NA,NA,0.0268,0.065,NA,0.0267
"CHL","country","2","all",2020,19458310,0.2,127428.317775786,158527,611092.798821366,1923176,0.897,0.0254,0.014,0.936,0.922,0.922,0.0618,0.014,NA,NA,NA,0.936,0.984,NA,NA,NA,1,NA,0.857,0.0956,5e-04,0.0296,NA,NA,NA,NA,0.953,0.982,NA,NA,0.0182,0.0473,NA,0.0181
"CHL","country","3","all",2020,19458310,0.2,194047.655312258,236945,852877.264169325,2717595,0.909,0.0295,0.00953,0.948,0.938,0.938,0.0511,0.00953,NA,NA,NA,0.948,0.989,NA,NA,NA,1,NA,0.884,0.083,0.000997,0.0193,NA,NA,NA,NA,0.968,0.986,NA,NA,0.0136,0.0319,NA,0.0135
"CHL","country","4","all",2020,19458310,0.2,308356.309155546,417500,1249742.4262918,4083333,0.927,0.0263,0.00564,0.959,0.953,0.953,0.038,0.00564,NA,NA,NA,0.959,0.991,NA,NA,NA,1,NA,0.911,0.067,0.000155,0.0119,NA,NA,NA,NA,0.978,0.99,NA,NA,0.0102,0.022,NA,0.0102
"CHL","country","5","all",2020,19458310,0.2,900775.150444056,225200000,3220763.23706421,225200000,0.944,0.0261,0.00293,0.973,0.97,0.97,0.0259,0.00293,NA,NA,NA,0.973,0.996,NA,NA,NA,1,NA,0.947,0.0425,0.000259,0.00442,NA,NA,NA,NA,0.989,0.993,NA,NA,0.00651,0.0107,NA,0.00651
"CHL","country","total","all",2020,19458310,1,291934.000849718,225200000,1155167.98076406,225200000,0.909,0.029,0.00945,0.948,0.938,0.938,0.0504,0.00945,NA,NA,NA,0.948,0.989,NA,NA,NA,1,NA,0.888,0.0759,0.000588,0.0209,NA,NA,NA,NA,0.965,0.985,NA,NA,0.0151,0.0354,NA,0.015
"CHL","country","1","female",2020,19458310,0.110900221263977,58333.8315037697,97939.75,273559.017484034,1131915,0.886,0.0409,0.0145,0.941,0.927,0.927,0.0592,0.0145,NA,NA,NA,0.941,0.986,NA,NA,NA,1,NA,0.868,0.0758,0.00072,0.0318,NA,NA,NA,NA,0.945,0.976,NA,NA,0.024,0.0552,NA,0.024
"CHL","country","2","female",2020,19458310,0.102144978458192,127561.538927361,158526,598071.346980362,1923176,0.909,0.0285,0.0121,0.95,0.938,0.938,0.0507,0.0121,NA,NA,NA,0.95,0.989,NA,NA,NA,1,NA,0.884,0.0729,0.000175,0.0254,NA,NA,NA,NA,0.957,0.982,NA,NA,0.0178,0.043,NA,0.0178
"CHL","country","3","female",2020,19458310,0.0907935678596337,193424.641510026,236882,828233.076746371,2717595,0.913,0.0374,0.00645,0.957,0.951,0.951,0.0416,0.00645,NA,NA,NA,0.957,0.992,NA,NA,NA,1,NA,0.903,0.0647,0.000533,0.018,NA,NA,NA,NA,0.968,0.986,NA,NA,0.0142,0.0317,NA,0.0142
"CHL","country","4","female",2020,19458310,0.0820513747558096,308106.547475245,417500,1197770.72274935,3300000,0.935,0.0267,0.00635,0.968,0.962,0.962,0.0316,0.00635,NA,NA,NA,0.968,0.993,NA,NA,NA,1,NA,0.925,0.0557,0.000245,0.00898,NA,NA,NA,NA,0.981,0.99,NA,NA,0.00983,0.0186,NA,0.00974
"CHL","country","5","female",2020,19458310,0.0641193313520124,838336.788688846,25154166.5,2684776.91739026,50308333,0.947,0.0295,0.00154,0.978,0.977,0.977,0.0205,0.00154,NA,NA,NA,0.978,0.997,NA,NA,NA,1,NA,0.957,0.0322,5.02e-05,0.00414,NA,NA,NA,NA,0.99,0.994,NA,NA,0.00626,0.0104,NA,0.00626
"CHL","rural","2","female",2020,19458310,0.0107603405984259,127919.881512735,158486,589630.282621183,1600971,0.542,0.0206,0.079,0.641,0.562,0.562,0.358,0.079,NA,NA,NA,0.641,0.92,NA,NA,NA,1,NA,0.259,0.518,0.000999,0.154,NA,NA,NA,NA,0.778,0.932,NA,NA,0.0682,0.222,NA,0.0682
"CHL","country","1","male",2020,19458310,0.0890997787360226,57780.3230321627,97938,303837.936689933,1075875,0.847,0.0332,0.016,0.896,0.88,0.88,0.0971,0.016,NA,NA,NA,0.896,0.977,NA,NA,NA,1,NA,0.807,0.113,0.00145,0.0492,NA,NA,NA,NA,0.922,0.969,NA,NA,0.0306,0.0784,NA,0.0303
"CHL","country","2","male",2020,19458310,0.0978550215418078,127289.256218766,158527,624685.110149256,1616050,0.883,0.0218,0.0162,0.921,0.904,0.904,0.0745,0.0162,NA,NA,NA,0.921,0.979,NA,NA,NA,1,NA,0.825,0.121,0.00087,0.0344,NA,NA,NA,NA,0.948,0.981,NA,NA,0.0186,0.0522,NA,0.0185
"CHL","country","3","male",2020,19458310,0.109206432140366,194565.625223203,236945,873366.292693355,2260465,0.905,0.0222,0.0123,0.939,0.927,0.927,0.0597,0.0123,NA,NA,NA,0.939,0.987,NA,NA,NA,1,NA,0.867,0.0996,0.00142,0.0206,NA,NA,NA,NA,0.968,0.987,NA,NA,0.013,0.0322,NA,0.0128
