"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"ECU","urban","2","female",16776977,0.0378609506476639,2017,105.622194485275,130.333333333333,601.717421723257,1521,0.807,0.111,0.0352,0.953,0.918,0.918,0.0792,0.0395,0,NA,NA,0.957,0.997,NA,NA,NA,0.292,0.844,0.742,0.221,0,0,0.647,0.182,0,0,0.963,0.963,0.828,0.828,0.0366,0.0366,0.172,0.0185,"ECU_2017"
"ECU","urban","3","female",16776977,0.0353601952138547,2017,162.263500731739,198.333333333333,874.348743597952,1820,0.877,0.0735,0.0205,0.971,0.95,0.95,0.0461,0.0232,0,NA,NA,0.973,0.996,NA,NA,NA,0.39,0.91,0.788,0.196,0,0,0.719,0.18,0,0,0.983,0.983,0.899,0.899,0.0169,0.0169,0.101,0.00447,"ECU_2017"
"ECU","urban","4","female",16776977,0.0383465780007965,2017,250.706039125566,319.5,1307.26107086365,3066,0.891,0.0602,0.0154,0.966,0.951,0.951,0.0457,0.0214,0,NA,NA,0.972,0.997,NA,NA,NA,0.519,0.898,0.813,0.164,0,0,0.747,0.139,0,0,0.977,0.977,0.886,0.886,0.0226,0.0226,0.114,0.00904,"ECU_2017"
"ECU","urban","5","female",16776977,0.0355541168790937,2017,557.334460352898,50260,2036.35319413762,50260,0.962,0.0264,0.00157,0.99,0.988,0.988,0.0117,0.00495,0,NA,NA,0.993,1,NA,NA,NA,0.656,0.944,0.929,0.0688,0,0,0.886,0.0569,0,0,0.997,0.997,0.942,0.942,0.00262,0.00262,0.0576,0.00129,"ECU_2017"
"ECU","urban","total","female",16776977,0.17328685711242,2017,210.099491975968,50260,982.923234981375,50260,0.86,0.0867,0.0196,0.967,0.947,0.947,0.0501,0.0237,0,NA,NA,0.971,0.997,NA,NA,NA,0.431,0.892,0.8,0.174,0,0,0.728,0.149,0,0,0.974,0.974,0.877,0.877,0.0256,0.0256,0.123,0.00873,"ECU_2017"
"ECU","urban","1","male",16776977,0.0494433747079138,2017,54.9392698740802,80.6666666666667,333.726392853272,1100,0.738,0.162,0.0256,0.926,0.9,0.9,0.0904,0.03,0,NA,NA,0.93,0.991,NA,NA,NA,0.207,0.849,0.701,0.237,0,0,0.616,0.195,0,0,0.938,0.938,0.81,0.81,0.062,0.062,0.19,0.0172,"ECU_2017"
"ECU","urban","2","male",16776977,0.0900991293253997,2017,106.272049558511,130.25,619.919308358635,1641,0.807,0.114,0.0289,0.949,0.921,0.921,0.0739,0.0341,0,NA,NA,0.955,0.994,NA,NA,NA,0.555,0.888,0.733,0.217,0,0,0.661,0.193,0,0,0.95,0.95,0.854,0.854,0.0497,0.0497,0.146,0.0131,"ECU_2017"
"ECU","urban","3","male",16776977,0.108125709547713,2017,161.63535457121,198.333333333333,874.8891086443,2840,0.86,0.0783,0.0164,0.955,0.939,0.939,0.0602,0.024,0,NA,NA,0.963,0.999,NA,NA,NA,0.325,0.906,0.801,0.172,0,0,0.736,0.153,0,0,0.972,0.972,0.889,0.889,0.0277,0.0277,0.111,0.00703,"ECU_2017"
"ECU","urban","4","male",16776977,0.119643321466584,2017,248.620804882426,319.75,1243.71326980444,3334,0.909,0.0546,0.00709,0.97,0.963,0.963,0.0353,0.0133,0,NA,NA,0.977,0.999,NA,NA,NA,0.496,0.917,0.859,0.128,0,0,0.8,0.109,0,0,0.987,0.987,0.909,0.909,0.0129,0.0129,0.0909,0.00429,"ECU_2017"
"ECU","urban","5","male",16776977,0.137063645027995,2017,572.159409149804,34700,2391.27732114337,34700,0.954,0.025,0.00453,0.983,0.979,0.979,0.0209,0.00801,0,NA,NA,0.987,1,NA,NA,NA,0.706,0.953,0.903,0.093,0,0,0.865,0.0859,0,0,0.996,0.996,0.951,0.951,0.00421,0.00421,0.0493,0.00199,"ECU_2017"
"ECU","urban","total","male",16776977,0.484776168433391,2017,248.77922196432,34700,1179.68861922861,34700,0.874,0.0736,0.0142,0.962,0.948,0.948,0.0494,0.0196,0,NA,NA,0.968,0.997,NA,NA,NA,0.425,0.912,0.819,0.155,0,0,0.759,0.136,0,0,0.975,0.975,0.896,0.896,0.0255,0.0255,0.104,0.00718,"ECU_2017"
