"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"CRI","rural","total","male",4993754,0.190527831124535,2018,144490.147878444,3971240,581732.376005104,8442750.5,0.845,0.0138,NA,0.859,0.859,0.859,0.139,0,NA,NA,NA,0.859,0.997,NA,NA,NA,NA,0.988,0.0588,0.904,0,0.0303,0.0576,0.901,0,0.0294,0.962,0.993,0.958,0.988,0.00731,0.0376,0.0124,0.00993,"CRI_2018"
"CRI","urban","1","all",4993754,0.112758038492249,2018,45525.6519836267,74062.6375,239392.187807063,640986.671875,0.939,0.0215,NA,0.96,0.96,0.96,0.0237,0,NA,NA,NA,0.96,0.984,NA,NA,NA,NA,0.975,0.239,0.723,0,0.0251,0.231,0.712,0,0.0251,0.962,0.987,0.943,0.968,0.0127,0.0377,0.0319,0.00597,"CRI_2018"
"CRI","urban","2","all",4993754,0.131470945533869,2018,98551.361146219,123062.223958333,507575.61817277,1190345.47753906,0.976,0.0113,NA,0.987,0.987,0.987,0.00865,0,NA,NA,NA,0.987,0.996,NA,NA,NA,NA,0.986,0.246,0.742,0,0.00371,0.242,0.737,0,0.00285,0.989,0.992,0.98,0.983,0.00778,0.0115,0.0175,0.00502,"CRI_2018"
"CRI","urban","3","all",4993754,0.152162900108585,2018,155963.848645522,195416.671875,727344.118190793,1621606.48046875,0.976,0.0097,NA,0.986,0.986,0.986,0.0124,0,NA,NA,NA,0.986,0.998,NA,NA,NA,NA,0.991,0.248,0.745,0,0.00325,0.247,0.741,0,0.00284,0.993,0.996,0.988,0.991,0.00362,0.00687,0.00948,0.00392,"CRI_2018"
"CRI","urban","4","all",4993754,0.162277722617828,2018,261302.6849622,350833.328125,1130945.42680008,3466967.70703125,0.989,0.00698,NA,0.996,0.996,0.996,0.00386,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.995,0.318,0.68,0,0.000501,0.314,0.679,0,0.000501,0.998,0.998,0.994,0.994,0.00164,0.00215,0.00589,0.00244,"CRI_2018"
"CRI","urban","5","all",4993754,0.17916331431655,2018,675740.503542843,21090732.671875,2369107.18739108,21090732.671875,0.993,0.0051,NA,0.998,0.998,0.998,0.00229,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.998,0.369,0.63,0,0.000188,0.369,0.629,0,0.000188,0.999,0.999,0.997,0.998,0.000934,0.00112,0.00247,0.000906,"CRI_2018"
"CRI","urban","total","all",4993754,0.725441081137934,2018,253753.917812202,21090732.671875,1019026.18574547,21090732.671875,0.977,0.0101,NA,0.987,0.987,0.987,0.00913,0,NA,NA,NA,0.987,0.996,NA,NA,NA,NA,0.99,0.291,0.699,0,0.00536,0.288,0.695,0,0.00512,0.99,0.995,0.983,0.988,0.00466,0.01,0.0119,0.00337,"CRI_2018"
"CRI","urban","1","female",4993754,0.0535915636443735,2018,44471.1037478387,73750,227618.761136876,583924.34375,0.948,0.019,NA,0.967,0.967,0.967,0.0176,0,NA,NA,NA,0.967,0.984,NA,NA,NA,NA,0.975,0.271,0.693,0,0.0221,0.265,0.679,0,0.0221,0.964,0.986,0.944,0.966,0.0137,0.0358,0.0339,0.00208,"CRI_2018"
"CRI","urban","2","female",4993754,0.0536248482655244,2018,97635.5739059664,123005.604199219,508603.501558052,1083899.34375,0.983,0.00649,NA,0.99,0.99,0.99,0.00507,0,NA,NA,NA,0.99,0.995,NA,NA,NA,NA,0.995,0.263,0.73,0,0,0.262,0.727,0,0,0.993,0.993,0.989,0.989,0.00725,0.00725,0.0113,0.00295,"CRI_2018"
"CRI","urban","3","female",4993754,0.0581217802279628,2018,156041.616524235,195416.671875,720711.016892196,1621606.48046875,0.986,0.00507,NA,0.991,0.991,0.991,0.0049,0,NA,NA,NA,0.991,0.996,NA,NA,NA,NA,0.993,0.304,0.694,0,0,0.302,0.691,0,0,0.998,0.998,0.993,0.993,0.00216,0.00216,0.00727,0.00183,"CRI_2018"
"CRI","urban","4","female",4993754,0.0567695443315328,2018,261478.750157291,350833.328125,1049909.11879534,2770933.7421875,0.986,0.00969,NA,0.995,0.995,0.995,0.0046,0,NA,NA,NA,0.995,1,NA,NA,NA,NA,0.999,0.333,0.662,0,0.00132,0.333,0.662,0,0.00132,0.995,0.997,0.995,0.996,0.00331,0.00463,0.00385,0.00413,"CRI_2018"
"CRI","urban","5","female",4993754,0.0589523126800144,2018,633868.833743374,4230007.5,2081879.59857368,8050813.5,0.989,0.00883,NA,0.998,0.998,0.998,0.00199,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.998,0.427,0.571,0,0,0.427,0.571,0,0,0.998,0.998,0.998,0.998,0.00208,0.00208,0.00208,0,"CRI_2018"
"CRI","urban","total","female",4993754,0.280002212470924,2018,223139.746205882,4230007.5,869598.892827752,8050813.5,0.979,0.00972,NA,0.989,0.989,0.989,0.00663,0,NA,NA,NA,0.989,0.995,NA,NA,NA,NA,0.992,0.323,0.667,0,0.00444,0.321,0.663,0,0.00444,0.99,0.995,0.984,0.989,0.00549,0.00993,0.0112,0.00217,"CRI_2018"
"CRI","urban","1","male",4993754,0.0591664748478758,2018,46480.8363010902,74062.6375,250056.273276578,640986.671875,0.93,0.0239,NA,0.954,0.954,0.954,0.0295,0,NA,NA,NA,0.954,0.983,NA,NA,NA,NA,0.975,0.209,0.752,0,0.0279,0.198,0.744,0,0.0279,0.96,0.988,0.942,0.97,0.0117,0.0396,0.0299,0.00964,"CRI_2018"
"CRI","urban","2","male",4993754,0.077846097268345,2018,99182.207823513,123062.223958333,506867.553253594,1190345.47753906,0.97,0.0147,NA,0.985,0.985,0.985,0.0112,0,NA,NA,NA,0.985,0.996,NA,NA,NA,NA,0.98,0.234,0.752,0,0.00638,0.228,0.745,0,0.00491,0.985,0.992,0.973,0.978,0.00816,0.0145,0.022,0.00652,"CRI_2018"
"CRI","urban","3","male",4993754,0.094041119880622,2018,155915.784484216,195158.895833333,731443.682896066,1496397.59375,0.97,0.0128,NA,0.982,0.982,0.982,0.0173,0,NA,NA,NA,0.982,1,NA,NA,NA,NA,0.989,0.211,0.779,0,0.00539,0.211,0.774,0,0.00471,0.99,0.995,0.984,0.989,0.00458,0.00997,0.0109,0.0053,"CRI_2018"
"CRI","urban","4","male",4993754,0.105508178286295,2018,261207.951633843,350464.928125,1174547.67976719,3466967.70703125,0.991,0.00533,NA,0.996,0.996,0.996,0.0034,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.993,0.309,0.691,0,0,0.303,0.69,0,0,0.999,0.999,0.993,0.993,0.00063,0.00063,0.00713,0.0014,"CRI_2018"
"CRI","urban","5","male",4993754,0.120211001636536,2018,696274.662121074,21090732.671875,2509965.59798387,21090732.671875,0.994,0.00306,NA,0.998,0.998,0.998,0.00245,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.997,0.338,0.662,0,0.00029,0.337,0.66,0,0.00029,0.999,1,0.997,0.997,0.000304,0.000595,0.00268,0.0014,"CRI_2018"
"CRI","urban","total","male",4993754,0.44543886866701,2018,272997.940697735,21090732.671875,1112955.96054422,21090732.671875,0.976,0.0103,NA,0.986,0.986,0.986,0.0108,0,NA,NA,NA,0.986,0.997,NA,NA,NA,NA,0.989,0.27,0.72,0,0.00597,0.266,0.716,0,0.00558,0.99,0.996,0.982,0.988,0.00411,0.0101,0.0123,0.00417,"CRI_2018"
